snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
400,29,6,13,6→13,0.1550000011920929,0.11659028160556772,0.06788399815559387,0.011432473157356071,0.04939844459295273,-0.04870628344997385,-0.31423408435727507,-0.03796597143559666,-0.24494174931356993
400,30,6,21,6→21,10.0,6.196810050970285,4.1810994148254395,1.8008961885518602,1.1647415161132812,-2.0157106361448456,-0.20157106361448457,0.6361546724385789,0.06361546724385789
400,31,7,4,7→4,2.4000000953674316,2.400001049041748,2.3426499366760254,0.0,0.057052940130233765,-0.057351112365722656,-0.02389629586949762,-0.057052940130233765,-0.02377205744298071
400,32,7,12,7→12,2.4000000953674316,2.322712921006314,2.3936374187469482,0.07728812803543406,0.00631396658718586,0.07092449774063425,0.02955187288431168,0.0709741614482482,0.029572566094995218
400,33,8,9,8→9,2.4000000953674316,2.3995775016728444,2.3999996185302734,0.00042354736890359845,4.7683624870842323e-07,0.0004221168574289891,0.00017588201693982203,0.00042307053265489003,0.0001762793816014909
400,34,8,19,8→19,2.4000000953674316,0.9867132604122162,1.9003974199295044,0.010129937902092934,0.02913321927189827,0.9136841595172882,0.38070171800447633,-0.019003281369805336,-0.00791803358945117
400,35,9,0,9→0,10.0,7.3548619690647925,7.219847679138184,2.645138984609524,0.9445270299911499,-0.1350142899266089,-0.01350142899266089,1.700611954618374,0.1700611954618374
400,36,9,8,9→8,2.4000000953674316,2.400001049041748,2.3377926349639893,0.0,0.06211692839860916,-0.06220841407775879,-0.02592017150242442,-0.06211692839860916,-0.02588205247096012
400,37,9,20,9→20,2.4000000953674316,0.027358985331375152,0.07848509401082993,1.9515389321331542,2.1156396865844727,0.051126108679454774,0.021302544436619095,-0.16410075445131844,-0.06837531163772524
400,38,10,4,10→4,2.4000000953674316,0.0030030077323317528,0.02174028754234314,0.004657289013266563,0.05800384655594826,0.018737279810011387,0.0078071996106078385,-0.053346557542681694,-0.022227731426200017
400,39,10,21,10→21,2.4000000953674316,1.260539111332264,0.018185961991548538,1.0206923052994625,0.07070104777812958,-1.2423531493407154,-0.5176471249891827,0.949991257521333,0.3958296749050306
